mpqa-posCount,mpqa-negCount,BingLiu-posCount,BingLiu-negCount,AFINN-posScore,AFINN-negScore,S140-posScore,S140-negScore,NRC-Hash-Sent-posScore,NRC-Hash-Sent-negScore,NRC-10-anger,NRC-10-anticipation,NRC-10-disgust,NRC-10-fear,NRC-10-joy,NRC-10-sadness,NRC-10-surprise,NRC-10-trust,NRC-10-negative,NRC-10-positive,NRC-10-Expanded-anger,NRC-10-Expanded-anticipation,NRC-10-Expanded-disgust,NRC-10-Expanded-fear,NRC-10-Expanded-joy,NRC-10-Expanded-sadness,NRC-10-Expanded-surprise,NRC-10-Expanded-trust,NRC-10-Expanded-negative,NRC-10-Expanded-positive,NRC-Hash-Emo-anger,NRC-Hash-Emo-anticipation,NRC-Hash-Emo-disgust,NRC-Hash-Emo-fear,NRC-Hash-Emo-joy,NRC-Hash-Emo-sadness,NRC-Hash-Emo-surprise,NRC-Hash-Emo-trust,SentiWordnet-posScore,SentiWordnet-negScore,Emoticons-posScore,Emoticons-negScore,Negation-negationCount
0,1,0,0,0,0,0.631,-0.622,0.688,-0.713,0,0,0,0,0,0,0,0,0,0,0.534358,0.116427,0.208281,0.47853,0.042395,0.157278,0.08316,0.136315,1.190101,0.256232,0.001061,0,0.13069,0,0,0,0.058136,0,0,-0.03006,0,0,0
1,0,0,0,0,-2,4.416,-3.707,3.117,-2.967,0,0,0,0,0,0,0,0,0,1,0.831277,0.897697,0.678387,0.757859,0.583193,0.553472,0.417888,0.687499,3.606953,1.836649,0.383058,1.268407,0.265256,1.210977,0.131402,0,0.690913,0.98848,1.125595,-0.542468,0,0,1
0,1,0,1,0,-3,2.824,-4.468,1.345,-4.591,0,1,0,0,0,1,0,0,1,0,0.900966,1.074583,0.658477,0.935178,0.788876,0.356175,0.602819,1.062345,3.418912,2.691147,1.431708,0.47649,0.661577,1.758353,0.088842,1.459404,0.903734,0.202343,0.68494,-1.745639,0,0,0
3,2,2,2,7,-2,1.884,-1.603,3.543,-1.618,0,0,0,0,1,1,0,1,0,2,1.108167,0.464835,1.028411,1.259588,0.471449,0.443332,0.334175,0.477832,3.591871,1.555596,0.001061,0.46311,0.376298,0.355907,1.557856,0.684575,0.437205,0.704715,1.729492,-1.415923,0,0,0
2,0,0,0,2,0,3.345,-1.745,4.59,-2.531,0,1,0,0,1,0,1,1,0,1,0.555981,1.251909,0.773849,0.601367,1.725715,0.305968,0.636616,1.157179,2.03472,3.541923,0.455774,0.666125,0.366936,1.68749,4.037906,0.445372,0.043454,1.430922,0.706791,-0.017361,0,0,0
0,2,0,1,0,0,0.075,-1.294,0.336,-1.251,0,0,0,0,0,0,0,0,0,0,0.294572,0.19693,0.166836,0.179148,0.139775,0.20701,0.137079,0.140472,1.014128,0.280698,1.081609,0,0.464561,0,0.11679,0,0.148809,0,0,-0.958036,0,0,0
1,1,1,1,3,-2,2.518,-7.156,4.614,-4.004,0,2,0,0,1,1,0,1,1,1,0.964683,0.770145,0.932202,0.99468,0.491058,0.699089,0.519365,0.638186,4.191097,1.429091,0.966755,1.048717,1.724556,0.258667,0.903941,2.095682,0.802726,0.207929,1.547006,-1.77289,0,0,2
1,1,1,1,3,0,1.039,-4.847,0,-3.483,0,0,0,1,0,1,0,0,1,1,0.462863,0.263086,0.576028,0.491791,0.144791,0.351712,0.257357,0.356945,2.567377,0.46393,0.311021,0.483459,0.196641,0,0,2.399329,0,0.683794,0,-0.104167,0,0,2
0,1,3,1,2,0,7.515,-1.718,1.168,-4.148,0,0,0,1,0,0,0,0,1,2,0.836048,0.662607,0.75557,0.82573,0.91291,0.623691,0.43581,1.093107,3.127293,2.438575,0.969613,0.17656,1.464503,1.412957,0,0.276173,0.259274,1.812397,0.342446,-1.205649,0,0,2
1,0,0,1,0,-2,4.697,-1.562,7.83,-8.386,0,0,0,1,0,0,0,0,0,0,1.369809,1.070761,1.41938,1.453193,0.581365,0.51409,0.455613,1.611126,4.834852,2.967476,1.474731,1.600213,0.374697,0.188365,1.601204,0.141141,1.646011,0.790921,0.309294,-0.28125,0,0,0
2,1,1,1,3,-2,4.349,-2.065,4.59,-3.149,0,0,0,0,0,0,0,0,1,1,0.548924,0.852727,0.520563,0.46922,1.244836,0.314517,0.430529,0.730465,2.430984,2.601257,1.149698,0.61699,1.463132,0.762993,1.03578,0.834288,1.751526,0.984379,1.008333,-0.229167,0,0,0
1,0,0,0,0,0,8.061,-2.073,8.075,-3.434,0,1,0,0,0,0,0,0,0,0,1.198073,0.492271,0.878421,1.022893,0.380751,0.434196,0.427581,0.75692,3.955225,1.158952,1.21122,1.718515,0.44931,0,2.478405,2.329395,2.057477,0.748666,1.649107,-0.166667,0,0,0
1,2,0,2,1,-5,2.658,-12.377,4.307,-6.675,1,1,0,0,1,2,0,1,3,3,1.321455,1.359052,0.816648,1.06827,0.850291,0.551163,0.731239,2.045679,4.470604,3.263893,2.582415,0,1.085821,1.863248,0.211148,2.836504,1.441142,1.267843,0.7375,-1.70002,0,0,0
0,0,0,0,0,0,0.84,-1.203,0,-3.135,0,0,0,0,0,0,0,0,0,0,0.383616,0.319552,0.158247,0.273698,0.167006,0.161108,0.173379,0.370707,1.402246,0.736304,1.283143,0,0.163673,0.014652,0,0,0,0,0.217817,-0.125,0,0,1
1,1,0,0,0,0,7.246,-1.107,11.594,-0.578,0,0,0,0,0,0,0,1,0,0,0.354141,0.69649,0.184257,0.315032,0.691641,0.180021,0.34536,0.660726,1.547019,1.606472,0.433733,2.524917,0,0,5.255503,2.468821,0.450945,0,0.622917,0,0,0,0
0,0,0,0,0,0,0.498,-3.877,1.314,-2.045,0,0,0,0,0,0,0,0,0,0,0.670573,0.463632,0.518763,0.662251,0.281988,0.463395,0.191457,0.665733,2.694583,1.432629,0.12082,0.871177,0.464561,1.276462,0.636807,0.389748,1.083896,0,0.125,-0.385417,0,0,1
0,3,0,3,0,-2,3.405,-0.765,3.432,-2.774,3,0,0,3,0,1,0,0,3,0,0.488292,0.579753,0.238549,0.402678,0.384586,0.271614,0.280638,0.860031,1.812619,1.974758,0.28451,0.392505,0,0.131568,0.152371,0.264063,0.39256,3.242963,0.0625,-0.395833,0,0,0
2,1,2,2,5,-3,5.497,-2.291,3.825,-2.755,0,1,1,1,2,1,0,1,2,2,0.900991,0.690057,0.744129,0.772761,0.464374,0.341171,0.270154,0.618671,3.389192,1.807516,0.074221,1.837705,1.895216,1.045176,1.265662,0.174996,0.727916,2.0974,2.120833,-0.875446,0,0,0
0,1,0,0,0,0,1.583,-2.403,3.641,-0.424,0,0,0,0,0,1,0,0,1,0,0.389722,0.187685,0.631502,0.498936,0.13544,0.220753,0.141827,0.210842,2.132324,0.728251,0.124506,0.305957,0.088092,0,0.642228,0,0.837324,0,0.291667,-0.083333,0,0,1
3,1,3,1,2,0,4.676,-1.486,3.642,-3.173,0,1,0,0,1,0,0,1,0,2,0.45075,0.484064,0.309835,0.452648,0.278544,0.143141,0.149382,0.923126,1.408476,1.979654,0.185682,0.065255,1.249322,0,0.685616,0,1.555434,0.658884,1.097768,-0.625,0,0,0
1,1,1,1,3,-2,1.018,-2.243,4.82,-0.283,0,0,0,0,0,1,0,0,1,0,0.317858,0.29833,0.3509,0.331296,0.391935,0.165094,0.158373,0.363099,1.177185,1.007417,0.461003,0,0.247494,0,1.479606,4.254948,0.381493,0.077414,1.1875,-0.822917,0,0,0
0,3,0,2,0,-4,0.805,-8,2.175,-5.955,1,0,1,0,0,0,0,0,1,0,1.150738,1.088553,0.704782,0.984818,0.722317,0.95877,0.754377,1.034876,5.04659,1.980792,1.656534,0.45322,0.820052,0.797764,0.804496,0.60106,1.724877,0.230893,0.700636,-2.631647,0,0,0
2,3,1,4,3,-3,4.011,-5.722,4.645,-1.574,1,0,2,1,0,1,0,1,2,2,0.674544,0.451624,0.887622,0.647503,0.397871,0.428242,0.262358,0.468591,3.195948,1.226829,1.415987,1.604709,0.832138,0.659805,2.068363,0.947082,1.880107,0.614226,0.938542,-1.6875,0,0,0
3,2,2,2,7,-3,5.88,-6.074,9.578,-3.939,1,2,0,1,3,1,1,1,2,3,1.445866,0.7925,0.911173,0.970658,0.688121,1.212091,0.345223,1.512495,4.695338,2.808397,0.341221,1.910175,1.916107,2.86697,2.910394,0.92065,1.284936,0.947783,2.39494,-0.576389,0,0,0
2,0,2,0,2,0,4.432,-1.888,5.396,-2.384,0,2,0,0,1,0,0,0,1,3,0.970549,0.953945,0.616724,0.838003,0.600818,0.367805,0.459725,1.185671,3.398024,2.741666,1.066815,2.017012,0,0.933567,0.543763,0.18915,1.197265,1.623639,1.61289,-0.3125,0,0,0
0,0,0,0,0,0,1.473,-1.943,4.219,-1.562,0,1,0,0,1,0,1,1,0,1,0.596903,0.495967,0.583494,0.535802,0.364767,0.236276,0.221834,0.595818,2.007025,1.486252,0.285592,0.105851,0.379133,0.923666,0.092226,0.165073,0.702152,0.096614,0.137459,-0.229167,0,0,0
1,2,0,1,0,0,0.055,-1.192,0.526,-0.449,0,0,0,0,0,1,0,0,1,0,0.239472,0.089189,0.29316,0.270056,0.038845,0.120381,0.079667,0.095388,1.104602,0.18544,0.225514,0,0.773943,0.24305,0.964311,0,0.124982,0,0.011792,-0.672123,0,0,0
0,1,0,2,0,0,1.905,-4.846,2.804,-2.928,0,1,0,1,0,0,1,1,1,1,0.996445,0.814501,0.848748,0.882832,0.623667,0.414829,0.535768,0.990872,3.383116,2.159029,0.531725,0.844561,1.592263,0.627257,0,0.051528,1.871589,0.232392,1.226786,-0.25,0,0,1
2,2,2,0,1,0,7.944,-1.765,1.892,-3.993,0,0,0,1,1,1,0,1,1,1,0.99414,0.873588,0.525052,0.77239,0.597207,0.524265,0.479212,1.18655,3.795307,2.009004,0.361879,2.276423,0.81164,0.571219,0.003569,0.592939,0.391767,0.267508,2.805886,-0.416667,0,0,1
0,0,1,0,0,0,6.075,0,5.558,-7,0,0,0,0,0,0,0,1,0,1,0.438063,0.503123,0.307929,0.487461,0.826348,0.159001,0.378875,0.707991,1.650873,1.81848,0.036483,1.80601,1.497227,1.209102,2.34699,3.365175,0.42438,1.633075,0.105357,0,0,0,0
1,1,0,0,0,0,1.609,-0.909,4.776,-1.466,0,0,0,0,0,0,0,0,0,0,0.56805,0.828113,0.379062,0.464991,0.540885,0.279625,0.284081,0.56758,1.586763,1.305865,0.101515,0.28008,0.128198,1.342436,1.069672,0,0.991936,0.529226,0.125,-0.125,0,0,0
2,1,2,0,7,-1,5.774,-2.762,16.333,-2.672,0,2,0,0,3,1,1,4,0,3,0.948154,0.836786,0.485636,0.736819,0.660303,0.37039,0.433605,0.691286,3.285146,2.032371,0.915117,0.213915,0.398972,1.297114,7.320984,3.163656,1.113843,0.396739,1.988971,-0.321925,0,0,0
0,1,1,1,4,-1,1.931,-3.088,1.699,-3.172,0,0,0,0,0,0,1,0,1,0,1.136257,0.846139,1.108594,0.944359,0.599715,0.542318,0.600519,0.91569,3.884904,2.088242,0.725488,0.829547,0.439055,0.329653,0,0.150833,0.496898,0.166457,0.581638,-0.667029,0,0,1
0,0,0,0,0,0,7.294,-0.23,6.905,-1.333,0,0,0,0,0,0,0,0,0,1,0.69183,0.463621,0.89356,0.670599,0.822778,0.317335,0.17129,0.650548,2.463373,1.800055,0.405411,0,0,0,1.982666,0,0.01184,0,0,-0.041667,0,0,0
2,0,2,0,3,0,3.253,-1.471,1.148,-4.335,0,0,0,0,0,0,0,0,0,0,1.136694,1.033592,1.339529,1.129693,0.813381,0.565994,0.585234,0.838994,4.094763,2.064147,0.242926,1.525197,3.152269,0.382623,0,0,1.402777,0,2.307969,-0.144634,0,0,0
2,1,2,1,3,0,3.225,-1.286,2.353,-4.365,0,2,0,0,2,0,1,1,2,3,0.735657,0.53912,0.744782,0.68909,0.632897,0.365532,0.244335,0.491094,2.823677,1.111355,0.31747,0.043601,1.298379,0.810869,1.149057,0,0.24239,0.331603,1.75,-0.916667,0,0,1
0,0,0,0,0,0,3.839,-2.249,6.337,-0.62,0,0,0,1,0,1,0,0,1,0,0.322146,1.012312,0.097747,0.258058,0.744189,0.249667,0.321997,1.22387,1.012662,2.075404,0.511553,3.951639,0.093445,2.290024,2.027095,0.540976,0.410207,0,0,-0.041667,0,0,0
1,0,0,0,0,0,1.714,-0.115,1.554,-1.432,0,0,0,0,0,0,0,0,0,0,0.40736,0.799301,0.169244,0.254165,0.374443,0.148054,0.277021,0.781907,1.139176,1.592151,1.008188,1.740416,0,1.162158,0.12521,0,0.596683,1.605795,0.770833,-0.0625,0,0,0
0,0,0,0,0,0,2.978,0,3.2,-0.62,0,0,0,0,0,0,0,1,0,1,0.312604,0.361047,0.116375,0.198796,0.415881,0.125599,0.169176,0.524396,0.817484,1.286042,0.188202,1.055182,0.937726,0.091201,2.079592,0,0.567105,0,0.073718,0,0,0,0
0,0,0,0,0,0,6.178,0,17.067,-0.62,0,0,0,0,0,0,0,0,0,0,0.557114,0.87998,0.388188,0.551936,1.43592,0.371022,0.316517,0.881382,1.704959,2.75095,0.002799,0.800465,0,0,9.237104,0.443613,1.023546,3.675145,0,0,0,0,0
1,1,1,1,3,-2,4.268,-1.536,6.689,-2.075,0,1,0,0,1,1,1,1,1,1,0.580041,0.650816,0.858038,0.590166,0.699155,0.267566,0.31336,0.624381,2.440969,1.798767,0.284451,0.606061,0.393176,0.156123,2.427344,1.950408,1.1688,0.096614,2.8647,-0.479167,0,0,0
0,0,0,0,0,0,1.347,-5.378,5.884,-2.307,0,0,0,0,0,0,0,0,0,0,1.474912,1.156032,0.936459,1.277604,0.758601,0.918099,0.698599,1.031068,5.898084,2.093648,0.306338,1.248612,1.148959,1.637492,7.76163,0.267708,1.827669,1.493051,0.308333,-0.95928,0,0,1
1,0,0,0,0,-1,2.999,-2.538,5.06,-10.909,0,1,0,0,1,1,0,1,1,1,0.592979,0.582905,0.340734,0.437877,0.38901,0.211669,0.278952,0.590942,2.022594,1.279559,0.165615,0.500778,0.31767,0.138253,1.069672,0,0.98207,0,0.6875,-1.205114,0,0,0
4,4,3,4,4,-8,4.358,-4.376,5.08,-3.108,1,2,1,2,2,3,0,3,2,4,1.195566,0.905571,1.321246,1.674021,0.764747,1.919609,0.347594,0.946878,5.531439,2.945279,0,0.95898,0.619792,1.594118,5.556278,1.129028,0.985524,3.850671,1.239583,-1.933829,0,0,0
2,2,0,2,4,0,8.757,-1.99,8.673,-0.748,2,2,0,3,0,3,0,1,3,3,0.852739,0.913186,0.805409,0.961531,0.716953,0.480446,0.415041,1.384631,2.848233,2.369819,0.61358,0.168849,0,1.13683,2.446818,0.710422,1.447722,0.81506,0.583333,-1.2375,0,0,0
0,2,0,0,0,-2,1.267,-0.27,2.138,-0.06,0,0,0,0,0,1,0,0,1,0,0.243742,0.10246,0.277828,0.246663,0.072955,0.081232,0.038131,0.175109,0.941697,0.342288,0,0.23001,0,0,0,0.267181,1.181726,0,0,0,0,0,0
0,1,0,0,1,-4,0.764,-2.077,0,-4.717,0,0,0,0,0,0,0,0,1,0,1.016298,0.415004,0.50067,0.81813,0.331391,0.345798,0.237195,0.39427,2.965602,0.821759,0.603349,0.128131,2.302905,0,0.16715,0.105036,0,0,0.054126,-0.15506,0,0,1
4,0,2,0,5,-5,5.905,-4.408,4.293,-3.935,0,1,1,2,1,0,0,2,1,3,1.504953,1.417928,1.109666,1.797326,1.542062,1.262045,0.674712,1.810744,4.569135,4.226832,0.533577,0.319415,0.351298,3.094048,2.646363,0,0.117825,6.030017,0.83987,-0.334135,0,0,1
0,0,0,0,0,0,0.562,-0.062,0.383,-0.335,0,0,0,0,0,0,0,0,0,0,0.391334,0.221254,0.331313,0.328601,0.128013,0.217656,0.096238,0.121892,1.502796,0.243359,0.112557,0.231096,0.724072,0.915777,0.561288,1.997439,0,0.325679,0,-0.20625,0,0,0
2,2,0,3,4,-3,3.492,-2.788,2.56,-3.326,1,1,1,0,1,0,0,1,1,1,0.986524,0.762059,0.717225,0.846689,0.685606,0.517847,0.792205,0.938331,4.012349,2.143144,2.242746,0.906679,0.875747,0.115689,0.146786,0,0.564269,0,0.673648,-1.074405,0,0,0
2,0,1,1,3,0,4.714,-4.198,5.902,-2.721,0,0,1,1,0,1,0,2,1,3,0.66864,0.957175,0.327168,0.444232,1.274003,0.320558,0.422163,1.092128,2.522806,2.504441,1.599312,1.64035,0.755358,0.862037,1.756317,0.257242,2.297819,0.212778,0.824306,-1.45625,0,0,0
0,5,0,3,0,-1,5.09,-2.397,8.515,-6.704,0,0,0,0,0,3,0,1,0,0,1.588266,0.614972,1.801196,1.483256,0.424793,0.766256,0.40399,0.666739,6.034106,1.520449,0.034286,0,0.231241,0.540155,1.369773,2.182761,1.232191,0,0.45,-2.612608,0,0,1
1,0,1,0,3,0,4.217,-0.171,3.71,-0.092,0,2,0,0,1,0,1,1,0,1,0.122998,0.380174,0.023334,0.078395,0.246048,0.061645,0.111531,0.141799,0.270082,0.379744,0,2.096302,0,0.77536,1.576199,0.051528,1.222413,0.473554,2.85458,0,0,0,0
0,0,1,0,0,0,2.615,-0.678,3.053,-0.882,0,0,0,0,0,0,0,0,0,0,0.519285,0.273185,0.435583,0.278796,0.230332,0.152058,0.127326,0.344766,1.550268,0.624406,0.069792,0.707959,1.330208,0.361631,2.019389,1.549698,1.09004,1.383994,0.020833,0,0,0,0
2,1,2,1,3,-3,6.707,-2.133,6.709,-3.44,0,0,0,0,1,0,1,1,0,1,1.60313,2.049461,1.280251,1.509791,1.62264,0.966765,1.02062,1.903212,6.080626,4.263153,0.443307,0,0.851012,0.330143,4.02924,0,0.75542,1.515666,1.014123,-0.250801,0,0,0
1,1,1,1,2,-2,3.188,-3.574,3.12,-1.731,0,1,0,0,0,0,0,0,0,2,0.698155,0.998714,0.334575,0.39848,0.835184,0.158672,0.47296,0.760822,1.957117,2.44687,1.233819,1.079149,0.163673,2.482062,0.940749,0,0.832311,0.178966,3.104412,-0.039063,0,0,1
0,1,0,1,0,-2,5.476,-1.397,1.12,-0.48,1,0,1,0,0,0,0,0,1,0,0.22953,0.214608,0.211159,0.171549,0.181014,0.076645,0.126545,0.208111,1.076691,0.562895,0.392011,1.425204,0,0.030141,0.193046,0.202785,0.496902,0.921466,0,-0.3125,0,0,0
1,1,0,1,0,-2,1.815,-5.233,2.349,-2.198,0,0,0,0,0,1,0,0,1,0,0.440449,0.401365,0.248553,0.465132,0.319454,0.330757,0.301649,0.537287,1.888679,1.159762,0.200323,0.747226,0.610217,0.151812,0.781989,1.848213,1.568626,0.151293,0.058469,-0.704167,0,0,1
4,1,3,1,8,0,4.286,-0.335,3.998,-2.744,0,2,1,1,2,1,1,3,1,4,0.30881,0.30265,0.171363,0.339939,0.221283,0.203409,0.155608,0.75092,1.215491,1.240598,0,0.438693,0,0.688426,7.100465,0.055618,0,4.057253,0.919048,-0.885417,0,0,0
5,1,2,1,5,-2,4.611,-4.076,4.919,-6.317,0,1,1,0,1,1,0,4,2,3,1.541448,1.385904,1.406316,1.726636,0.842216,0.854023,0.494994,1.477619,5.474774,2.87603,1.105538,1.523655,1.61737,1.791075,5.574227,0.303946,0.798106,5.468037,2.917853,-0.352951,0,0,1
3,1,2,1,5,-3,3.979,-4.153,3.262,-7.093,0,0,0,0,1,1,0,0,1,3,1.105914,0.80969,1.039428,1.045572,0.763382,0.480483,0.339373,1.495588,4.354907,2.865303,0.605553,0.038084,1.620305,2.021661,1.716482,0.834724,0.230154,1.752847,2.735462,-2.58718,0,0,0
0,0,1,0,1,0,0.336,-0.584,1.498,-0.214,0,0,0,0,0,0,0,1,0,0,0.012534,0.037215,0.001364,0.011992,0.021689,0.006392,0.005799,0.217003,0.019561,0.195909,0.554447,0.227322,0,0.853341,1.810839,0.069844,0.413358,0,0.166667,0,0,0,0
2,3,1,2,4,-5,2.48,-4.407,2.952,-3.13,0,0,0,0,0,2,0,0,2,0,1.101581,0.925196,0.608646,0.799721,0.642326,0.482485,0.56864,1.251856,3.611608,2.117534,0.479323,1.200959,1.225531,1.691424,0.326927,0,0.861094,0.75815,1.415774,-1.449444,0,0,1
0,2,0,1,0,-1,0.474,-5.653,2.049,-4.389,0,1,0,0,0,1,0,0,1,1,1.298135,0.666127,0.963879,1.201995,0.433117,0.691275,0.444008,1.23165,4.573855,2.136515,0.321688,0.583018,0.34489,1.065497,0.096277,0.45572,0.87044,1.005785,0.298728,-0.819651,0,0,2
1,1,1,0,1,0,1.202,-4.375,3.219,-0.996,1,2,1,1,1,1,1,1,1,1,0.670829,0.523725,0.52576,0.627743,0.414617,0.32268,0.225108,0.573113,2.713218,1.321503,0.527388,0,0.388759,0.934521,0.661622,0.732732,1.918591,0.629305,0.8875,-0.988111,0,0,0
2,1,1,0,4,0,1.38,-0.963,0.287,-2.404,0,0,0,0,1,0,0,1,0,1,0.605981,0.246909,0.741328,0.50369,0.181055,0.217017,0.090767,0.493166,2.071474,0.989525,0.064969,0.479446,0.805067,0.048524,0.156472,1.587379,0.653193,0.844926,1.247143,-0.354167,0,0,0
2,2,1,1,5,0,3.141,-6.134,0.213,-7.317,0,0,1,0,0,0,0,0,1,1,1.638336,1.178279,1.165373,1.51756,0.928389,0.725774,0.838879,1.097548,5.56468,2.429841,0.791193,0.098601,1.43898,0.172481,0,0.715857,0.386593,0.472121,0.223728,-0.28006,0,0,1
0,1,0,0,0,0,1.418,0,2.058,0,0,0,0,0,0,1,0,0,1,0,0.013623,0.065047,0.002762,0.022836,0.063433,0.006309,0.010418,0.127841,0.018836,0.179294,0,0.460986,0,0.342516,0.711078,0,1.052184,0,0,0,0,0,0
2,1,2,1,7,-2,3.538,-2.979,3.228,-1.588,1,1,1,0,1,1,0,1,1,1,0.60497,0.445871,0.402229,0.4472,1.025771,0.17958,0.430541,0.592085,1.524035,1.769814,0.837917,1.451998,0.688172,0,3.186788,0.781027,0.870546,0.520738,1.629167,-1.2875,0,0,0
0,0,0,0,2,0,2.21,0,2.116,0,0,0,0,0,0,0,0,0,0,0,0.053971,0.480279,0.016263,0.019156,0.796932,0.01931,0.139393,0.515523,0.106893,1.176274,0.070334,0.62804,0,0,1.419185,0,0.03069,0,0.020833,0,0,0,0
0,1,1,1,3,0,2.588,-0.179,8.249,-1.35,0,0,0,0,0,0,0,0,0,0,0.69955,0.642881,0.490579,0.614188,0.967121,0.430644,0.26347,1.241528,2.048494,2.543933,0.064969,0.555715,0.324939,0.053112,5.275963,0,0.15849,2.74951,0.041667,-0.291667,0,0,0
0,0,0,0,0,0,2.54,-1.318,3.561,-2.257,0,0,0,0,0,0,0,0,0,0,0.795318,0.6208,0.71333,0.756082,0.635212,0.330194,0.363133,0.613801,2.552227,1.64988,0.2719,0.686301,0.589398,0.255197,1.201346,0.165073,1.782606,0.185707,0.399702,-0.104167,0,0,0
1,2,1,2,3,-4,3.506,-5.147,4.202,-2.843,0,1,0,0,1,1,0,1,1,1,1.195789,0.603252,0.952597,0.998864,0.690236,1.325255,0.433853,0.619108,3.735201,1.632809,0.407527,0.185044,0.031812,0.044539,1.306992,3.604082,0.049374,0,0.90625,-1.614583,0,0,1
0,0,0,1,0,0,0.079,-0.558,0.141,-0.094,0,0,0,0,0,0,0,0,0,0,0.110299,0.022814,0.197804,0.12805,0.01536,0.027313,0.009993,0.015965,0.396666,0.039548,0,0,1.011754,0.160194,0,0,0,0,0.0125,0,0,0,0
2,2,1,2,4,0,5.568,-2.086,7.989,-2.607,0,1,0,0,2,1,0,0,1,3,1.174338,1.157692,1.22428,0.977987,1.218075,0.487961,0.672495,1.179457,5.138148,3.223142,0.817576,0.043601,2.023495,1.10777,3.520286,0.438125,0.519771,0.166457,0.295018,-1.128125,0,0,1
1,2,1,0,3,0,2.899,-3.758,6.647,-2.13,1,2,1,1,1,1,1,1,1,1,0.967727,0.651766,0.826992,0.893602,0.849636,0.312787,0.348862,0.94106,2.659044,2.151037,0.75553,0.088277,1.323272,1.228074,1.65322,0.504713,1.372109,1.411482,0.952489,-0.423115,0,0,0
0,1,0,1,0,0,0.633,-1.83,1.727,-2.281,0,0,0,0,0,1,0,0,0,0,0.432921,0.411444,0.376245,0.321223,0.319818,0.340406,0.284535,0.330458,2.045447,1.171854,1.148901,0.061206,0.42302,0.231433,0.212135,0.647076,0.203157,0,0.058469,-0.97223,0,0,0
2,0,2,0,3,0,3.253,-1.471,1.148,-4.549,0,0,0,0,0,0,0,0,0,0,1.136694,1.033592,1.339529,1.129693,0.813381,0.565994,0.585234,0.838994,4.094763,2.064147,0.797373,1.525197,3.152269,0.382623,0,0,1.402777,0,2.307969,-0.144634,0,0,0
0,2,0,1,0,0,4.014,-3.837,10.496,-0.746,0,0,0,0,0,1,0,0,1,1,0.775836,0.827807,0.792894,0.746819,0.809763,0.523077,0.398502,0.824498,3.722808,2.322889,0.70022,1.081016,0.151553,2.373491,2.776675,0.860117,1.493023,0.730471,0.32628,-0.520833,0,0,0
2,0,1,0,1,0,2.197,-1.542,4.305,-0.962,0,0,0,0,1,1,0,0,0,1,0.563757,1.142127,0.365588,0.579749,1.020576,0.284601,0.348325,0.993242,1.500032,2.225442,0,1.285405,0.010431,1.359078,2.211055,1.519941,0.751841,0,0.799157,0,0,0,0
0,2,0,2,0,-3,1.487,-0.841,1.786,-0.774,1,0,0,1,0,1,0,0,1,0,0.155787,0.149846,0.095038,0.119149,0.171284,0.109176,0.07779,0.155339,0.488507,0.561915,0.895807,0,0.152998,0,0.232106,0,0.490848,0.081161,0,-0.98166,0,0,0
1,0,1,0,2,0,3.133,-1.141,2.802,-3.794,0,0,0,0,0,0,0,0,0,0,0.965746,0.918271,0.837131,1.046623,0.951243,0.50823,0.553311,0.818383,3.155985,2.239601,0.385065,0.407817,0.746918,0.433571,0,0.838227,0.84956,0.46593,1.032333,-0.125,0,0,0
1,1,1,0,0,0,3.304,-0.919,2.566,-3.481,0,0,0,0,0,0,0,0,0,1,0.948553,0.853354,0.619303,0.820875,0.745223,0.343935,0.464015,0.649691,2.62026,1.745131,0.098972,0.760603,1.026595,0.186712,1.781212,0.106862,0.87166,0.529226,0.354167,-0.125,0,0,0
3,2,3,1,5,-2,6.286,-0.906,7.137,-0.152,0,2,0,0,2,1,2,2,1,2,0.300524,0.922789,0.199072,0.262284,1.21491,0.125514,0.412716,0.806136,1.120926,2.305684,0.68478,0.443981,0,1.175496,3.273119,1.842949,0.598458,0,1.76756,-1.030556,0,0,0
1,0,1,0,3,0,3.022,-1.147,10.188,-2.02,0,2,0,0,0,0,0,2,0,1,0.442519,0.730416,0.141952,0.315243,0.64697,0.234,0.2565,1.204804,1.426966,1.966005,0.489621,2.129277,1.048844,1.465469,0.991207,0,0.282545,0.109993,0.338263,-0.108631,0,0,0
3,0,3,0,7,-1,4.117,-3.767,4.112,-7.893,0,2,0,1,2,1,0,1,1,3,0.818336,0.601529,0.643666,0.737097,0.544485,0.483878,0.310597,1.032607,3.029928,2.203248,0.203989,0,0.444689,0.022374,1.443602,1.170963,1.926502,3.372213,1.632197,-1.204167,0,0,1
0,1,0,0,0,0,0.12,-0.071,1.209,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.357041,0.128198,0,0,0.456994,0.181196,0,0,-0.166667,0,0,0
2,2,2,1,5,-2,4.769,-1.565,3.427,-12.945,0,0,1,1,0,1,0,0,1,2,0.734784,1.206981,0.483759,0.669592,0.691092,0.31458,0.671869,1.249861,2.296727,2.780957,0.541995,3.712432,0.008723,2.097351,0.527488,0,1.996067,1.153727,0.996442,-0.375,0,0,0
1,1,0,0,0,-3,4.035,-0.323,5.288,-0.917,0,0,0,0,0,1,0,1,1,1,0.19024,0.22689,0.161929,0.183079,0.173611,0.071668,0.0937,0.230407,0.780273,0.605927,1.000251,0.41832,0.401274,0,0.553602,0,0.848738,0,0.4375,-0.270833,0,0,0
